date,usa_weekly_s_avg_c,expected_usa_weekly_s_avg_c,shock_usa_weekly_s_avg_c,zscore_usa_weekly_s_avg_c,usa_weekly_w_avg_c,expected_usa_weekly_w_avg_c,shock_usa_weekly_w_avg_c,zscore_usa_weekly_w_avg_c
2022-09-18,21.07111687254902,21.133929668868348,-0.0628127963193279,-0.07771751787498943,21.98789892309052,22.221690473273675,-0.233791550183156,-0.46179206414357904
2022-09-25,20.186452980672268,19.91843826072829,0.2680147199439773,0.2953686752870022,21.62350033821198,21.032290421359228,0.5912099168527511,0.7059447496280756
2022-10-02,17.08136424341737,19.014517903809526,-1.9331536603921577,-1.6288398479677826,18.18988571289082,20.0159064607546,-1.8260207478637795,-1.6833638584973896
2022-10-09,15.55023684229692,17.617778811428572,-2.0675419691316517,-1.3446766279656595,16.889538764241543,19.048493365284486,-2.158954601042943,-1.4294779560324606
2022-10-16,15.42151926627451,16.237252372795517,-0.815733106521007,-0.5975522616405703,17.06121622495456,17.742004350423898,-0.6807881254693378,-0.577191226157823
2022-10-23,12.456603436086835,13.798475506438654,-1.341872070351819,-1.379972758237203,13.960077673371485,15.449313147870848,-1.4892354744993632,-1.1951076832030585
2022-10-30,12.31693261154902,13.510295138257144,-1.193362526708123,-1.0481086418587617,14.37485959571394,15.722934796815906,-1.3480752011019668,-1.14701419187013
2022-11-06,13.79762238462185,10.951666506010644,2.845955878611205,1.0491347606195531,15.816148729968168,13.127722808158907,2.6884259218092605,0.9770389859239247
2022-11-13,9.925417632829133,11.269932096239216,-1.3445144634100838,-0.9910922989425676,12.462799178990569,13.522953054258284,-1.0601538752677158,-0.7988008862766682
2022-11-20,2.412223093728292,8.170551866390477,-5.7583287726621855,-1.714470380913038,5.135950271331069,10.637428702237163,-5.501478430906094,-1.6825854617809612
2022-11-27,6.347721527162465,6.953344775618055,-0.6056232484555899,-0.4177173702969328,8.9336094348065,9.356142275696845,-0.4225328408903444,-0.31652559479951775
2022-12-04,5.02935091114846,5.974900589337254,-0.9455496781887947,-0.5782525468856035,8.228098305276836,8.70107064248621,-0.4729723372093737,-0.3574737666823753
2022-12-11,6.274834078896359,5.174507285982633,1.1003267929137257,0.7235385307301635,9.312325456564464,7.731370244755416,1.580955211809048,0.8881546517133209
2022-12-18,2.2370072486938377,4.615805106780225,-2.378797858086387,-1.5268881015670144,5.192437673682216,7.2653204971280925,-2.0728828234458767,-1.408979071235948
2022-12-25,-3.214019807737927,2.570304425830958,-5.784324233568885,-1.6471761438153167,0.2660080287956439,5.279832377003534,-5.013824348207891,-1.6207202937204674
2023-01-01,4.5264096666134455,4.681864845755574,-0.15545517914212859,-0.20928053159827362,6.844849357950321,7.309202334054008,-0.46435297610368753,-0.37134486964189334
2023-01-08,5.400324300918768,2.9756841147142854,2.424640186204482,1.1541733998116623,8.546339121726342,5.7015904294523425,2.844748692274,1.3732182565503948
2023-01-15,4.164329861473389,2.0174956915306255,2.1468341699427635,0.9387328722572794,6.469020727304111,4.716652724455296,1.752368002848815,0.7808690118933268
