,date,daylight_duration,sunshine_duration,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,et0_fao_evapotranspiration,temperature_2m_mean,dew_point_2m_mean,cloud_cover_mean,leaf_wetness_probability_mean,precipitation_sum,relative_humidity_2m_mean,pressure_msl_mean,surface_pressure_mean,wind_gusts_10m_mean,wind_speed_10m_mean,apparent_temperature_mean,date_anomaly_score,daylight_duration_anomaly_score,sunshine_duration_anomaly_score,rain_sum_anomaly_score,snowfall_sum_anomaly_score,precipitation_hours_anomaly_score,shortwave_radiation_sum_anomaly_score,et0_fao_evapotranspiration_anomaly_score,temperature_2m_mean_anomaly_score,dew_point_2m_mean_anomaly_score,cloud_cover_mean_anomaly_score,leaf_wetness_probability_mean_anomaly_score,precipitation_sum_anomaly_score,relative_humidity_2m_mean_anomaly_score,pressure_msl_mean_anomaly_score,surface_pressure_mean_anomaly_score,wind_gusts_10m_mean_anomaly_score,wind_speed_10m_mean_anomaly_score,apparent_temperature_mean_anomaly_score
51,2021-10-24,34125.223,14828.26,1.3142855,0.49,4.428571,3.4528573,0.41223368,1.6123216,-1.0451189,89.315475,9.25959,2.0142858,83.18901,991.3369,982.387,13.3457155,6.852374,-1.635227,0.0895521014114613,0.03130631105357351,0.19080321036376013,0.15383859665784183,0.1620530022516138,0.098523887696508,0.16088492973660806,0.13766575459959918,0.2099228226563944,0.15909118533740674,0.18900538190941074,0.07161325761751325,0.17912124667902668,0.24371817455255396,0.1339523436932255,0.12542227019159258,0.21854311384575803,0.2486524348331129,0.19072938585796945
52,2021-10-31,31709.143,13065.757,8.185715,0.88,7.142857,2.662857,0.27984968,-0.16416658,-2.7382739,80.44048,10.817317,9.428573,83.306694,997.21967,988.15814,17.545713,8.604391,-3.885165,0.09145446809377167,0.03768235659564845,0.16955567140335132,0.027118175157798796,0.1701788219402653,0.11727316912481678,0.07890518807530578,0.13959967059473866,0.2198208922552941,0.1756494085418659,0.19540115719832757,0.06611640281803544,0.025027276959232903,0.2438639679871486,0.2152356113429078,0.20294699784688197,0.23482040336024196,0.2103031907089608,0.21524920385765445
53,2021-11-07,29365.145,2823.674,2.0000002,0.44000006,10.142858,1.1342857,0.17508663,1.034643,-0.33321428,98.190475,2.7917023,2.614286,90.94782,997.82916,988.80164,12.829286,6.5538116,-2.0736444,0.09314032222429502,0.02725367433509318,0.1388271676908548,0.16590941182527003,0.1766358769963005,0.0848084430515193,0.12857859086279744,0.19266343797369762,0.23354838278561607,0.1361763932382788,0.012718391541646112,0.1258713625196492,0.14875395905959538,0.03867475171254342,0.20102686533441505,0.22049341599591638,0.22116693056148562,0.2548724357430337,0.193669649928285
54,2021-11-14,27090.137,15564.454,0.0,1.0100001,4.571429,2.0185714,0.178133,-8.514167,-12.007322,49.44643,0.0,1.4428571,76.626236,1004.816,995.39844,14.046428,7.1254706,-12.918452,0.09168399336377686,0.02785239871751133,0.1822726906193622,0.24017385355456333,0.16185678991559682,0.1023958403762869,0.14002938964999578,0.19352545877032712,0.20422708481690144,0.16574422346460088,0.11681660656330062,0.17192137499684745,0.17077180628061417,0.23583391957043093,0.23035467194930415,0.22295258880148683,0.2608725711526633,0.25423577597782954,0.20163706214005783
55,2021-11-21,24908.81,17093.047,0.014285714,0.0,0.14285715,1.8585714,0.17920306,-17.626963,-23.249584,17.988096,0.0,0.014285714,62.29907,1010.6512,1000.84265,17.464285,9.14981,-22.864534,0.0946675394972899,0.013609397867007766,0.18421438493307374,0.23329705852779392,0.29695101169835014,0.041857234450394576,0.13263245386930222,0.19219897702838196,0.041756695130602206,-0.03825059051001545,-0.013110728145868333,0.17192137499684745,0.10230029775110572,0.16958869040160263,0.2425802653794285,0.2384764620778938,0.2287222066688241,0.18694768453693572,0.01893339918951009
56,2021-11-28,22963.559,11204.374,0.0,0.41,4.142857,1.24,0.09844826,-18.396606,-22.246607,64.39286,0.0,0.57142866,72.19488,997.27325,987.5638,15.135,8.596879,-23.519194,0.09305965621039114,0.021268913166254122,0.13739582895838004,0.24017385355456333,0.19050994544961197,0.13349680267878977,0.13959260233670034,0.16466939683948223,0.009006885054968383,-0.030557928246253585,0.2018301863353204,0.17192137499684745,0.15722994184279931,0.2314597256847189,0.21996253617321343,0.21383335876760323,0.2610782178468479,0.21579428472163203,-0.0030695634015415196
57,2021-12-05,21302.475,5443.518,0.0,1.2600001,7.0,0.69428575,0.084571645,-15.174285,-17.860891,76.73214,0.9785714,1.7857141,80.28622,1007.39886,997.7086,16.238571,8.515534,-20.081602,0.09397538942732975,0.02085133076960699,0.1273794935490853,0.24017385355456333,0.11904518141104736,0.08623939336573949,0.160736746912245,0.14884710564901005,0.07733638135810428,0.12546828042093128,0.18551877498278274,0.1097719353019258,0.17625574890825285,0.23894514467457661,0.2571197679539374,0.22366587765799772,0.2552232538694851,0.22384478339123692,0.09716554691346646
58,2021-12-12,20017.27,2575.7131,0.0,1.5600001,10.285714,0.49714285,0.20795722,-8.613273,-12.173392,83.23214,0.0,2.2285714,75.728745,990.9321,981.6373,24.957857,12.572427,-13.755922,0.09055145102062989,0.02452637636663224,0.13623021593445794,0.24017385355456333,0.12796823990542971,0.0519181705556947,0.15097871876013896,0.1775721607420203,0.20576485592180538,0.15430855432187718,0.22582778358468641,0.17192137499684745,0.1581303699691498,0.22429831273040213,0.12514019857338876,0.12435687163104359,0.024104101098960884,-0.045343755220862536,0.17947613439762822
59,2021-12-19,19276.893,3515.265,0.0,0.67,6.0,0.5042857,0.059677087,-15.397499,-17.963572,74.940475,0.0,0.9571429,81.17863,1015.58026,1005.8056,15.861429,7.9985056,-20.21695,0.09397310477684073,0.0012641966980931896,0.14129908591302653,0.24017385355456333,0.14197788211344498,0.08951432393895281,0.16092980152399444,0.10237337093423071,0.06196361224003033,0.10388490456400146,0.19700701573068358,0.17192137499684745,0.14333015931115167,0.2459522156583538,0.2431243672105684,0.2380742436838968,0.2580447640645629,0.21233656283653085,0.06989629974915201
60,2021-12-26,19143.342,2820.5652,0.014285714,1.5799999,4.571429,0.37428573,0.055252116,-9.534703,-11.320119,84.94643,2.9690475,2.2714286,87.03291,1019.7077,1010.11285,14.59714,7.0257764,-13.868126,0.09832065859323985,0.0016577738044416535,0.1388271676908548,0.23329705852779392,0.12119143163368407,0.1023958403762869,0.10793157468023118,0.08600496315679185,0.18942353147653934,0.19384640184352936,0.19766658249162966,0.1322726762400745,0.1599282249310926,0.16389272298803892,0.17880997414063082,0.19930949536922177,0.25033771511199826,0.25783676588049437,0.18291415334849093
61,2022-01-02,19604.447,4598.2363,0.65714294,0.89000005,7.285714,0.5228571,0.11468574,-7.074285,-9.714762,78.89286,0.49285716,1.9285713,81.9157,1007.28815,997.8935,20.01,9.851557,-11.530274,0.09695483515899372,0.015788338740287622,0.15088052384412814,0.18013259058265096,0.16498384097873198,0.11840512221680344,0.1616485658115137,0.17377558043993507,0.20948615629067918,0.19608969584113106,0.20640190244397943,0.13053476159338812,0.16762057076676873,0.23375749970164195,0.2578232209293462,0.22284769844519225,0.14286285879309624,0.14392626912651962,0.21187382375496927
62,2022-01-09,20626.062,7707.195,0.014285714,0.05,0.85714287,0.85714287,0.106420584,-22.325474,-27.707916,22.190477,0.0,0.08571429,62.274807,1014.07916,1004.05426,15.014999,9.03639,-27.668545,0.09839924219869356,0.026169410591030062,0.14282810872293433,0.23329705852779392,0.1579541406495949,0.04354578917086238,0.15797277501395507,0.1683131040999707,-0.021790796520756772,-0.10515999896090922,0.02035359605337339,0.17192137499684745,0.10872406899040082,0.16305586376564496,0.24856074543427142,0.24402249214999927,0.25602672841597385,0.17982094143639782,-0.03899387231727136
63,2022-01-16,22147.984,1618.5079,0.114285715,2.0800002,9.0,0.54571426,0.10986156,-4.600774,-7.3269644,94.05357,1.9642857,3.0571427,81.598335,998.88684,989.6597,13.984284,7.7681046,-8.695425,0.09867289631855447,0.016152207722075262,0.10194237677279427,0.16617185496987352,0.07920514864963213,0.11564203279473351,0.15745163113791788,0.16986418641815748,0.2109431992133471,0.18721066037018647,0.14045788855864294,0.12681189352038413,0.15053354428870314,0.24102035033516717,0.1935088378523796,0.20525938533126425,0.2533317273335031,0.22001596270853852,0.19722527673351553
64,2022-01-23,23999.957,4589.3345,0.39999995,0.96,6.428571,0.9257143,0.18003072,-5.5406547,-8.374583,87.625,4.117666,1.7714287,80.94544,1005.89825,996.5701,16.047855,8.552672,-9.808016,0.10506987085612812,0.020605078429086543,0.15210487520748656,0.15517165429466862,0.1707121233649047,0.0951095420983959,0.15167043646607548,0.18787570466409814,0.18607241924315066,0.17879714825096776,0.211482343620031,0.09189547642068574,0.1762519216973581,0.249531712040864,0.2232541398389401,0.22935764502954448,0.27570319501854323,0.21360524410787696,0.1780288355610095
65,2022-01-30,26074.498,5431.0396,0.71428573,1.4200001,8.714286,1.3571428,0.20389487,-5.1105957,-7.8088098,81.90476,1.9761904,2.7285712,81.96161,1006.6994,997.38116,18.829285,9.939389,-9.566545,0.10375358500615456,0.019484530116935517,0.1264808055915292,0.152882380061385,0.14886458812138792,0.11089070878313478,0.13490202895011832,0.1789415954641067,0.18826983054652446,0.19508279872611384,0.22132439869554021,0.13179126750279696,0.14009436736245512,0.23663046699153173,0.22788113467620047,0.2405537884290383,0.22913940471931327,0.1124908344328367,0.19123912393390885
66,2022-02-06,28353.314,7289.9688,0.014285714,1.15,8.285714,1.7728571,0.15463756,-10.014762,-12.616845,86.28571,0.0,1.6428568,82.03324,1007.41315,997.9147,16.892141,9.142686,-14.721228,0.10225898715015802,0.026617243190514617,0.15525291588813844,0.23329705852779392,0.1474473286319664,0.11527941880565296,0.12900883153209408,0.184672321637935,0.17989550007497912,0.1485673513686997,0.20327533639386658,0.17192137499684745,0.16391822958174646,0.2382050755538943,0.2553879556215498,0.22281423379276583,0.24966034704886853,0.19320140682776316,0.18261698650227637
67,2022-02-13,30709.854,2529.9321,0.0,2.09,10.571428,1.6700001,0.22189665,-5.359405,-7.7225003,94.827385,0.4904762,2.9857144,83.67446,1006.5345,997.2122,18.220715,8.5255575,-9.635389,0.10843038571805708,0.03825699841102459,0.14486130024136695,0.24017385355456333,0.07543235495681189,0.027710538513358363,0.14182382712925928,0.16678163280205544,0.19313083707553885,0.2019451120059138,0.12827681060828955,0.1478995301922887,0.16321455336152663,0.23788306237927642,0.2336578445179785,0.22560912178957127,0.224088571735091,0.23044780889470234,0.2000214318706368
68,2022-02-20,33104.973,3952.6997,1.5142862,3.6300004,11.142858,1.99,0.22495028,-1.6492856,-2.8302379,95.08929,8.380953,6.7000003,91.833435,1014.01013,1004.7454,13.1378565,6.146552,-5.044838,0.1075882586640396,0.04204701517426013,0.15807382078971421,0.14690583809312474,0.01533773616426326,0.06550789576849936,0.1436102688413316,0.1667852459107011,0.23662988514727296,0.17887091942254874,0.09077619915633206,0.07190177577117307,0.07552399279865751,-0.007360429740602359,0.24489794912072105,0.24597437058060362,0.2219776320414779,0.22858842375223143,0.21991632732299154
69,2022-02-27,35566.21,8930.414,0.25714287,1.9099996,5.428571,3.3500001,0.4663262,-0.12398807,-3.6650598,91.82143,5.126141,2.9857144,77.709694,1012.1095,1002.91327,13.463571,6.8303957,-3.7344496,0.11145129962727957,0.035107915735884454,0.17122448355357345,0.13443189600306688,0.07403451902701297,0.11697492312454189,0.15265808525569968,0.1524813797900595,0.22076719004425555,0.1823791023285639,0.18497383236455128,0.08430855191764319,0.16321455336152663,0.24481909197700213,0.2575401372931518,0.25522036689061245,0.2456257226595751,0.2491858177286787,0.20461636210877643
70,2022-03-06,38017.508,18787.076,0.0,1.4,3.5714285,5.5685716,0.6226177,-1.2594049,-5.0242853,78.63096,2.4559524,2.0,76.433205,1012.1369,1002.9032,14.016429,7.2273993,-5.0829644,0.10946998022411714,0.038998133941739566,0.16528895643294794,0.24017385355456333,0.16547342492034417,0.1066201388903254,0.10638328492978721,0.10833429900291358,0.2237495215722442,0.21221035283008854,0.22329970352634704,0.1313774411037283,0.1784820088115187,0.2343303492956248,0.2568884008787934,0.2545807616667226,0.25593780813099143,0.24936929471008557,0.21948418551749782
71,2022-03-13,40465.895,14458.167,0.12857144,1.6800001,7.857143,5.602857,0.5527791,-1.81625,-4.7787504,91.59524,0.0,2.5142858,81.3073,1016.0006,1006.7114,13.202142,6.5208273,-5.4786763,0.10783505089171685,0.03535701447988804,0.18031039820610134,0.15998275231644038,0.12938752803970277,0.10017899463345659,0.10957913301852107,0.1480544698924146,0.2219132442931353,0.215047205389015,0.17771137983089308,0.17192137499684745,0.1610393704292017,0.24065802481221155,0.22194073505003808,0.2365425538683149,0.22028671083384943,0.26166749795929883,0.21506396122802973
72,2022-03-20,42942.1,29349.55,0.014285714,0.35999998,1.8571428,9.911428,0.8410951,-3.2808337,-7.057322,69.86904,0.35170642,0.5285714,76.166176,995.5667,986.41516,13.508571,6.7863936,-7.2286725,0.10206624112465712,0.03279077334023539,0.15933330640094723,0.23329705852779392,0.15316493496947992,0.06160712305115634,0.1380534897644689,0.13364296869062148,0.162591206219035,0.19620080133205225,0.18899585402743485,0.04308246952318395,0.14713886171397295,0.2333461989684542,0.1610851663999615,0.16500990937303284,0.24761688519733666,0.2497085682808567,0.17199354398233002
73,2022-03-27,45392.504,33297.48,0.028571429,0.27,2.0,11.685715,1.229855,-0.86982125,-6.016548,63.59524,2.2222123,0.41428572,69.82704,1003.58746,994.44366,18.529284,8.851405,-5.035711,0.10289166523547166,0.04244378735033355,0.1665147152218296,0.20356685728101503,0.1624904977608952,0.060219771872755734,0.13104106848978114,0.1037526021947206,0.23304841012964206,0.2018171668749627,0.180939120172123,0.11538490642352628,0.16030690887706145,0.2100486735822868,0.21789261494920376,0.20174468187720607,0.22389944468586565,0.21808638140248154,0.217510911598501
74,2022-04-03,47846.086,32119.637,0.028571429,0.120000005,1.4285715,12.605714,1.4041501,1.1581548,-3.6945236,67.666664,8.134986,0.20000002,71.46987,998.5953,989.56445,13.686427,6.3248897,-2.3851573,0.10236414613706435,0.03549051119518587,0.14760519506333836,0.20356685728101503,0.13720251755481527,0.09801376049730048,0.14224009763687018,0.12392357164783824,0.23282325034831253,0.17850772370728452,0.1810522791358692,0.0705954828103893,0.10509660434421852,0.2112545444646307,0.2002262832624767,0.20161305548164749,0.25193035695206334,0.2376333364599149,0.22395562565651372
75,2022-04-10,50319.25,32727.45,0.042857144,1.6900002,5.285714,13.735715,1.343681,-0.88380945,-5.6448216,68.40476,3.1330628,2.4571426,72.144966,1008.61005,999.41925,15.452142,7.056557,-4.7228646,0.09957792829634454,0.031172605822682553,0.17939382008379573,0.17592855591024953,0.1336605236153161,0.13130132062556654,0.1183932020088696,0.13076358349937955,0.22996724065305096,0.2126797537499429,0.1994009185218471,0.1332587265369295,0.16056684634269064,0.2291737383637199,0.2592808053150225,0.25364488605017815,0.25104976111182503,0.24680780318198942,0.22286032284314644
76,2022-04-17,52760.133,45906.027,0.0,0.0,0.0,18.925714,2.0111988,1.0563692,-4.8942266,39.785713,11.111125,0.0,66.73496,1025.5667,1016.2874,10.337143,5.195166,-2.3839529,0.10251409933380468,0.038215466264329034,0.09836131725461084,0.24017385355456333,0.29695101169835014,0.04672630959675239,0.12641777268142762,0.14262171540116397,0.23437683518534358,0.2156756252849088,0.09443173544770944,0.04258032680074131,0.12865781305324342,0.2080229984626764,0.017738253006801652,0.021682993149945817,0.07086187735153593,0.22354637334541222,0.2241061729086825
77,2022-04-24,55204.63,44705.277,0.24285714,0.0,0.5714286,18.134287,2.2281508,3.0563693,-4.3480954,46.607143,17.8065,0.24285714,60.455597,1007.725,998.6723,13.793571,5.7809286,-0.3782844,0.10395728829460676,0.030764882530852744,0.113107892745551,0.1458851134378502,0.29695101169835014,0.05100576206899554,0.1372360396970111,0.12907850742696036,0.17413244158569718,0.18522773752815158,0.14816082275826847,0.06838508162151502,0.10644884521926701,0.12212498642267067,0.24860266216764515,0.24216760188737485,0.25078858333500437,0.2466826427538033,0.15992821482716046
78,2022-05-01,57642.918,47252.645,0.64285713,0.02,1.4285715,18.644287,2.5121396,6.863214,0.69208336,60.476192,27.190723,0.6714286,67.687965,1012.46075,1003.4892,15.820714,6.225403,3.9977663,0.10465328334549806,0.02466361829424768,0.07821873082526176,0.17587498079152825,0.13740954263994365,0.09801376049730048,0.11878592696054924,0.14853426494206473,0.2166832920016747,0.1771634865863293,0.15208506362563234,0.028795912287680192,0.17158861342754472,0.18544880809165054,0.2537932236943418,0.23877111640805426,0.26269809350157913,0.2384229623434645,0.16231974324569798
79,2022-05-08,60006.375,43421.29,1.4285715,0.04,2.5714285,18.527143,2.671436,7.276012,0.32988113,78.64881,29.830877,1.4857142,64.67924,1001.98926,993.1241,18.047144,6.7221704,4.3199344,0.106234308101116,0.03132004805588873,0.11585985277198874,0.1460508886827685,0.13556913497154355,0.11702275159828368,0.10976859360764946,0.13371453999316535,0.23334567947592127,0.18499417141426777,0.2235591012850377,0.027009132485946497,0.18106153884504383,0.23121831599425724,0.21891891974826938,0.2091948091506528,0.20836065047553642,0.2521561439583025,0.19346547845970397
80,2022-05-15,62317.004,45027.758,1.5999998,0.42000002,3.5714285,20.255713,3.0348809,6.610833,-2.6064284,64.672615,15.278716,2.2,56.068825,1012.76843,1003.7863,24.09857,9.883841,2.788433,0.1071639954983657,0.03622479696076575,0.11650914653776379,0.15004617883157706,0.18598473648455788,0.1066201388903254,0.08005900906539798,0.08839390210218168,0.1977145400331521,0.1792175940702439,0.19235321636356956,-0.004570758373061534,0.15011510703161335,0.054306510070664005,0.25643209207744816,0.24387676279526427,0.04678432343290928,0.13066654558314228,0.17003874489166693
81,2022-05-22,64514.7,57287.586,0.0,0.0,0.0,24.008572,4.152523,12.619464,-1.4847023,46.517857,17.785725,0.0,41.759068,1016.77795,1007.94806,16.956429,6.2606354,9.553721,0.10439376755102797,0.019763570217545823,-0.011696150161541019,0.24017385355456333,0.29695101169835014,0.04672630959675239,-0.0004796290229539535,0.0022161482368328045,0.22192173206639743,0.18951011051237954,0.14814806215055887,0.06691287716247496,0.12865781305324342,-0.0628896467661848,0.1918873381222435,0.21782198409186299,0.2480154323394373,0.233423599482249,0.1583557374123934
82,2022-05-29,66482.516,53839.24,0.10000001,0.0,0.5714286,22.882856,4.3632665,14.766787,0.9191667,46.67857,22.425116,0.10000001,43.595306,1012.71906,1003.9888,19.375713,7.219793,11.902773,0.10371368643328582,0.012177382628186129,0.038115222468857346,0.1635006304965545,0.29695101169835014,0.05100576206899554,-0.004350542416894809,-0.03192096185117732,0.20551509521253625,0.18075286500280735,0.14222511502759116,0.01912334123276349,0.11780570848710448,-0.05004226753575802,0.2567840332281194,0.24521247071601782,0.20800946357714095,0.2506058228544568,0.19842708111182272
83,2022-06-05,68180.34,57574.414,0.0,0.0,0.0,26.457144,5.45184,20.071848,0.39386925,51.660713,3.1627195,0.0,29.731676,1013.02203,1004.44666,17.588572,6.0253716,17.407347,0.10216163572607356,0.012266749540608912,-0.020052173139685103,0.24017385355456333,0.29695101169835014,0.04672630959675239,-0.11252078640673546,-0.18290191668304012,-0.034942927618626274,0.18246796257954478,0.12056295617537827,0.1325436813065744,0.12865781305324342,-0.16509425044648274,0.2539826594119575,0.2360145901075546,0.23474729375772735,0.23482333094834984,0.09938681732817567
84,2022-06-12,69477.46,43259.93,2.1714287,0.0,4.714286,19.071428,3.5034842,15.517083,7.6635118,70.23214,38.961185,2.1714287,62.656944,1005.0131,996.3732,18.306429,6.351186,14.077135,0.10234424360771333,0.009229952856010692,0.12389456010354971,0.15116626801108524,0.29695101169835014,0.11030368052831568,0.11452563990087605,0.02069759348359368,0.1969146236944101,0.17613304064262386,0.1886656904278764,2.2209693117947182e-07,0.14522823331627605,0.1590998150829237,0.23230613810846767,0.2261686838243787,0.2243114372485311,0.24872655799672672,0.21484794558059933
85,2022-06-19,70215.61,51407.95,0.8000001,0.0,4.0,22.047144,3.9281209,15.223631,6.4486313,59.232143,33.745296,0.8000001,58.568115,1013.49115,1004.76984,17.125713,5.9669027,13.558334,0.10184284220056566,0.005300543243990541,0.0359086595467768,0.14847966143620944,0.29695101169835014,0.09509741808953448,0.004487296803259322,-0.0006250674514143295,0.22272669962487407,0.14725772284404448,0.141330450663942,0.07391821147091959,0.16291632704301157,0.13270861079726337,0.2461243434619233,0.24438141536124114,0.2355405478408904,0.22543068053479237,0.1882556308732679
86,2022-06-26,70336.47,55840.176,0.6285714,0.0,1.1428572,23.72143,4.459145,18.069763,8.912321,66.74405,28.737534,0.6285714,58.239807,1022.0054,1013.29553,18.18,6.524127,16.98882,0.0995867574230026,-0.000577562462247605,0.007490229486248889,0.1786966986813726,0.29695101169835014,0.04376264377458983,-0.005726698009381637,-0.058728788446652413,0.07066953619408134,0.19490711678776035,0.19044337901745428,0.025099648349414805,0.16992468762063395,0.12060748888933803,0.1912560818245816,0.16456600576702196,0.21721821595797636,0.25985131091848485,0.08072486250382893
87,2022-07-03,69839.69,60389.695,0.0,0.0,0.0,26.248571,5.1652617,19.675417,8.508452,19.404764,18.618322,0.0,51.50341,1017.8964,1009.26874,18.747858,6.662404,18.519156,0.09753135486189435,0.0015302239080756674,-0.08329200987768037,0.24017385355456333,0.29695101169835014,0.04672630959675239,-0.09580525044374799,-0.15246302645006582,-0.008478448492439061,0.18856613471849465,0.006569284948261811,0.048206358712828745,0.12865781305324342,-0.024975458414468243,0.21051553093157632,0.2038789690418269,0.22866105471549303,0.25810554372987055,-0.03248294493327397
88,2022-07-10,68762.8,51345.09,0.6571428,0.0,2.2857144,20.974287,4.2197757,18.781666,9.746249,65.13095,28.039074,0.6571428,58.850086,1010.4411,1001.8514,18.490713,6.840196,17.807068,0.09741014973728901,0.015248238659850255,0.036907202383631876,0.18178669523345636,0.29695101169835014,0.06031140730307516,0.03378943915235699,0.013674339220661302,0.012476320266959107,0.1870050531091158,0.17433466359839894,0.025714513873406064,0.16994896418457445,0.1570821104109088,0.24720324840326535,0.25139901873567266,0.21931417094073918,0.2510612960731807,0.051367850805756454
89,2022-07-17,67210.195,17212.553,9.171428,0.0,9.142858,10.117143,2.0365088,15.481667,11.545357,92.14286,58.737263,9.171428,79.02693,1005.92975,997.28204,16.05,6.476751,15.0324545,0.10343438696522733,0.015230395494131188,0.18295729264635302,0.038110928204734495,0.29695101169835014,0.11755631670208377,0.12156692529057589,0.13999335100325938,0.1983101680562928,0.12025915899057726,0.18832474770385577,0.10058429389935875,0.034081016547647947,0.24915733043540395,0.22507815262641695,0.2368253359085482,0.27526183878142024,0.2427379271174901,0.15058882285975383
90,2022-07-24,65353.324,16504.123,10.871429,0.0,12.714286,10.360001,1.7634152,12.042679,9.1965475,88.23214,75.088455,10.871429,84.2245,1009.03107,1000.25256,16.772142,6.924978,10.862784,0.09996195642592093,0.01408455485092841,0.18092313333562343,-0.07124356193105397,0.29695101169835014,-0.010076930778842863,0.11488219907503794,0.07849165344636899,0.20504639606380243,0.18914742831782688,0.20916625141181294,0.054986398607759335,-0.08699871585103747,0.20701548434212452,0.2639052228914424,0.2491202998743765,0.24263655295485947,0.25782491790360207,0.184284536174821
91,2022-07-31,63265.992,37772.727,1.5571429,0.0,4.285714,16.33,2.9692745,15.346547,9.026607,68.92262,47.775055,1.5571429,68.098274,1015.13995,1006.40814,17.661428,7.5439773,14.099623,0.0983481466107961,0.028147876842495756,0.13567296490255798,0.14398952536087217,0.29695101169835014,0.1147852878844412,0.13985456547765668,0.09288715445496054,0.20093773459662512,0.20061781465479517,0.17956473023124558,0.06471905044398674,0.18134815372715518,0.18563515896183103,0.23146163083493648,0.23607017148804277,0.2327678739632651,0.23224000570024633,0.21249008614293008
92,2022-08-07,61007.85,27123.225,6.942857,0.0,8.571428,11.309999,1.9468753,14.001309,11.191191,72.208336,74.06437,6.942857,84.557,1010.4684,1001.7367,16.354284,6.7382865,13.424805,0.09768863980197101,0.0329537109288327,0.13173127891624148,0.04074951024102669,0.29695101169835014,0.10356560441453905,0.12674905688486282,0.11723054199785171,0.22031994091276264,0.14335410781498692,0.19391235059483697,0.04411780796831277,0.03315456546184614,0.21329238044830567,0.2500198506081669,0.2409485395213432,0.2546722588832796,0.24820008559355072,0.1872918521212728
93,2022-08-14,58691.63,14058.389,8.2,0.0,12.0,8.291429,1.4604508,13.190596,10.84238,90.202385,80.846565,8.2,86.75404,1011.5542,1002.7886,15.315,6.6055155,12.555741,0.10262943872525382,0.030791024377026188,0.17266031634354256,0.028533416689985325,0.29695101169835014,0.02043723564926625,0.14060486028302038,0.12433389084619856,0.23033228661705812,0.1457610872474021,0.18469630450080793,0.03114151726006864,0.008756601883027737,0.17171691708107428,0.2719416567518947,0.25744811562039055,0.24815486386585467,0.2564613472643729,0.20971410435662757
94,2022-08-21,56316.91,9527.721,9.900001,0.0,13.142858,6.6857142,1.1940079,12.097738,9.927499,92.07143,85.52793,9.900001,87.08726,1008.55237,999.77997,15.959999,7.0260673,11.092211,0.1039765707128853,0.02861768325687719,0.1369011153159041,-0.006063017545104632,0.29695101169835014,0.0040695207009256995,0.14797543052391487,0.13462571876002782,0.20550615474733097,0.20095155791921798,0.193288853206865,0.0099671465227259,-0.02013872398460892,0.16357930084425398,0.2589233457269227,0.23562270031439458,0.27189849758400414,0.25754734170166566,0.19408340481491665
95,2022-08-28,53897.24,22943.072,4.2857146,0.0,8.285714,9.327143,1.5426464,13.091489,10.554285,88.91667,81.575554,4.2857146,85.14387,1008.85657,1000.1118,14.027141,5.964454,12.420001,0.11304720019637654,0.03492318811221462,0.16490403994772557,0.11379867161269153,0.29695101169835014,0.11527941880565296,0.15035633851564845,0.12385291869953119,0.2349265305717248,0.16233858777404575,0.19566022449289794,0.027739947179958313,0.11475082088713262,0.2177460690748783,0.26099221059765204,0.25029363213125433,0.2573407756233051,0.22564994637887076,0.21450793822659936
96,2022-09-04,51494.977,28261.562,8.985715,0.0,9.142858,9.655714,1.4573659,11.159047,8.639999,79.10119,83.033585,8.985715,85.17992,999.5013,990.77875,15.353572,6.4148035,9.89358,0.11488510979803757,0.0363176492202244,0.14811778919260365,0.06881981030608764,0.29695101169835014,0.11755631670208377,0.1363637286083889,0.1275881335176901,0.20019778515775,0.19172587199139118,0.19402769576740508,0.018552550529486345,0.06433106130073907,0.21665921459520582,0.1763383985374566,0.1831091010578042,0.25399393808150683,0.2414578015313627,0.18592841391342757
97,2022-09-11,49074.176,21087.514,8.842857,0.0,13.428572,7.4700003,1.1902729,10.026903,7.554286,77.84524,85.24574,8.842857,85.41962,1010.9857,1002.12823,18.302141,8.05627,8.248861,0.11454561573126343,0.02751334708068609,0.15469676332450427,0.051550177287656984,0.29695101169835014,-0.0487109992157434,0.15535540521069718,0.13024140222041286,0.21417072976324053,0.17808387209465698,0.19914576493731234,0.01943443490757013,0.0382722539389031,0.18855316594800808,0.25470789346769235,0.25734756045348106,0.22531969880545888,0.24314775213786177,0.17689151657247276
98,2022-09-18,46641.805,13301.704,4.7571425,0.0,7.571429,5.765714,1.0595806,9.472143,6.5730357,86.75596,82.5874,4.7571425,82.91245,1009.4821,1000.62067,20.16643,9.280469,7.267067,0.11092845827616149,0.03884466107212281,0.16671897541839115,0.11800382205348015,0.29695101169835014,0.10175590521078226,0.11328597743736224,0.14162116636537936,0.2029527672050246,0.15595986475650053,0.21347961960307504,0.03777745357541906,0.12492923045213677,0.22003535518697426,0.2746671188205309,0.2497445803711713,0.15395661967309038,0.12142386544245087,0.16525378498464982
